name,qpu_width,mip_num_cuts,mip_subcircuits_num,mip_DataFlux,mip_Latency,mip_Fidelity,mip_min_latency,mip_QU,basic_num_cuts,basic_subcircuits_num,basic_DataFlux,basic_Latency,basic_Fidelity,basic_min_latency,basic_QU,error_num_cuts,error_subcircuits_num,error_DataFlux,error_Latency,error_Fidelity,error_min_latency,error_QU,latency_min_latency,latency_QU,width,depth,two_qubit_gate_num,one_qubit_gate_num,size,qubit_utilizztion,fidelity,latency_all
e_indep_qiskit_72,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,4.0,1048576,7.179999999999987e-05,0.4855805091836082,2.449999999999998e-05,0.2204333423478429,121.0,4.0,1048576,7.179999999999987e-05,0.4855805091836082,2.449999999999998e-05,0.2204333423478429,2.449999999999998e-05,0.2204333423478429,72,425,2627,285,2912,0.2823703608674492,0.5884678698768104,0.0001477000000000005
e_indep_qiskit_72,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,4.0,1048576,7.044999999999999e-05,0.4781241373161504,9.05e-06,0.1697303927011869,136.0,4.0,1048576,7.044999999999999e-05,0.4781241373161504,9.05e-06,0.1697303927011869,9.05e-06,0.1697303927011869,72,425,2627,285,2912,0.2823703608674492,0.5884678698768104,0.0001477000000000005
e_indep_qiskit_76,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,5.0,1048576,7.619999999999987e-05,0.4424842974335235,1.2500000000000004e-05,0.1207211656080345,199.0,6.0,1048576,7.619999999999987e-05,0.4213225050196088,1.2550000000000004e-05,0.0623672744331192,1.2550000000000004e-05,0.0623672744331192,76,449,2925,301,3226,0.28172597344729866,0.5541408687452155,0.0001561000000000007
e_indep_qiskit_76,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,4.0,1048576,7.469999999999985e-05,0.4467576523619355,1.5050000000000003e-05,0.1810226777775027,140.0,4.0,1048576,7.469999999999985e-05,0.4467576523619355,1.5050000000000003e-05,0.1810226777775027,1.5050000000000003e-05,0.1810226777775027,76,449,2925,301,3226,0.28172597344729866,0.5541408687452155,0.0001561000000000007
e_indep_qiskit_80,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,6.0,1048576,8.059999999999987e-05,0.3904661851391325,5.050000000000001e-06,0.0613407552589368,203.0,6.0,1048576,8.059999999999987e-05,0.3924279948874359,1.855e-05,0.0773874262303701,1.855e-05,0.0773874262303701,80,473,3239,317,3556,0.2811467515472409,0.5201295809615175,0.0001645000000000009
e_indep_qiskit_80,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,4.0,1048576,7.909999999999984e-05,0.4161087980570242,2.104999999999999e-05,0.1922189398612906,144.0,4.0,1048576,7.909999999999984e-05,0.4161087980570242,2.104999999999999e-05,0.1922189398612906,2.104999999999999e-05,0.1922189398612906,80,473,3239,317,3556,0.2811467515472409,0.5201295809615175,0.0001645000000000009
e_nativegates_ibm_qiskit_opt3_101,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,12.0,1048576,8.360000000000003e-05,0.3597947404666234,2.44e-05,0.002336659700838,217.0,12.0,1048576,8.360000000000003e-05,0.3597947404666234,2.44e-05,0.002336659700838,2.44e-05,0.002336659700838,101,1687,3294,4393,7687,0.13277544958829335,0.4938742603716398,0.0003516500000000022
e_nativegates_ibm_qiskit_opt3_101,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,5.0,1048576,0.0001050499999999,0.3906581764068257,5.449999999999997e-05,0.0609072711018678,134.0,5.0,1048576,0.0001050499999999,0.3906581764068257,5.449999999999997e-05,0.0609072711018678,5.449999999999997e-05,0.0609072711018678,101,1687,3294,4393,7687,0.13277544958829335,0.4938742603716398,0.0003516500000000022
e_nativegates_ibm_qiskit_opt3_101,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,3.0,1048576,0.0001849,0.4114259415010035,8.950000000000036e-05,0.2128017207286272,82.0,3.0,1048576,0.0001849,0.4114259415010035,8.950000000000036e-05,0.2128017207286272,8.950000000000036e-05,0.2128017207286272,101,1687,3294,4393,7687,0.13277544958829335,0.4938742603716398,0.0003516500000000022
e_nativegates_ibm_qiskit_opt3_11,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,9.0,1024,8.300000000000002e-06,0.9340550995106122,4.35e-06,0.0970028380598036,33.0,9.0,1024,8.300000000000002e-06,0.9340550995106122,4.35e-06,0.0970028380598036,4.35e-06,0.0970028380598036,11,157,110,219,329,0.4070334847720009,0.9760740426011935,3.214999999999998e-05
e_nativegates_ibm_qiskit_opt3_11,10,13.0,3.0,262144.0,1.815e-05,0.952928320257894,9.750000000000002e-06,0.4236472660928487,19.0,3.0,1048576,1.7650000000000002e-05,0.947220150021459,9.550000000000002e-06,0.2588724714118328,19.0,3.0,1048576,1.7650000000000002e-05,0.947220150021459,9.550000000000002e-06,0.2588724714118328,9.550000000000002e-06,0.2588724714118328,11,157,110,219,329,0.4070334847720009,0.9760740426011935,3.214999999999998e-05
e_nativegates_ibm_qiskit_opt3_113,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,5.0,1048576,0.0001218499999999,0.3519381365475574,6.850000000000026e-05,0.0635222814825736,134.0,5.0,1048576,0.0001218499999999,0.3519381365475574,6.850000000000026e-05,0.0635222814825736,6.850000000000026e-05,0.0635222814825736,113,1891,3726,4957,8683,0.12047299714419014,0.45025270131378414,0.0003942500000000016
e_nativegates_ibm_qiskit_opt3_113,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,3.0,1048576,0.0002017,0.3706335342681062,8.950000000000036e-05,0.2152354097395284,82.0,3.0,1048576,0.0002017,0.3706335342681062,8.950000000000036e-05,0.2152354097395284,8.950000000000036e-05,0.2152354097395284,113,1891,3726,4957,8683,0.12047299714419014,0.45025270131378414,0.0003942500000000016
e_nativegates_ibm_qiskit_opt3_116,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,5.0,1048576,0.00012605,0.3428723447360661,6.850000000000026e-05,0.0640150612281272,134.0,5.0,1048576,0.00012605,0.3428723447360661,6.850000000000026e-05,0.0640150612281272,6.850000000000026e-05,0.0640150612281272,116,1942,3834,5098,8932,0.11774293172384215,0.4399623323918475,0.00040490000000000144
e_nativegates_ibm_qiskit_opt3_116,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,4.0,1048576,0.0002059,0.3550128647921987,2.225e-05,0.1272301108169001,99.0,4.0,1048576,0.0002059,0.3550128647921987,2.225e-05,0.1272301108169001,2.225e-05,0.1272301108169001,116,1942,3834,5098,8932,0.11774293172384215,0.4399623323918475,0.00040490000000000144
e_nativegates_ibm_qiskit_opt3_117,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,6.0,1048576,0.00012745,0.3341766889079542,1.7950000000000003e-05,0.0357143711173068,151.0,6.0,1048576,0.00012745,0.3341766889079542,1.7950000000000003e-05,0.0357143711173068,1.7950000000000003e-05,0.0357143711173068,117,1959,3870,5145,9015,0.11686000583273552,0.43658466720029,0.0004084500000000014
e_nativegates_ibm_qiskit_opt3_117,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,4.0,1048576,0.0002073,0.3519423142639554,2.44e-05,0.1294443894750865,99.0,4.0,1048576,0.0002073,0.3519423142639554,2.44e-05,0.1294443894750865,2.44e-05,0.1294443894750865,117,1959,3870,5145,9015,0.11686000583273552,0.43658466720029,0.0004084500000000014
e_nativegates_ibm_qiskit_opt3_126,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,6.0,1048576,0.00014005,0.3090443054653678,3.729999999999999e-05,0.0406994995874718,151.0,6.0,1048576,0.00014005,0.3090443054653678,3.729999999999999e-05,0.0406994995874718,3.729999999999999e-05,0.0406994995874718,126,2112,4194,5568,9762,0.10946846943870538,0.4073274627349214,0.000440400000000001
e_nativegates_ibm_qiskit_opt3_126,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,4.0,1048576,0.0002199,0.3254564318385148,4.374999999999998e-05,0.1347814964669154,99.0,4.0,1048576,0.0002199,0.3254564318385148,4.374999999999998e-05,0.1347814964669154,4.374999999999998e-05,0.1347814964669154,126,2112,4194,5568,9762,0.10946846943870538,0.4073274627349214,0.000440400000000001
e_nativegates_ibm_qiskit_opt3_26,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,51.0,1024,7.6000000000000035e-06,0.6827167476292518,3.25e-06,1.124220702252399e-06,229.0,52.0,1024,7.6000000000000035e-06,0.6820348583621639,3.25e-06,1.536696338764005e-06,3.25e-06,1.536696338764005e-06,26,413,594,871,1465,0.3447334270574239,0.8800033613613759,8.545000000000004e-05
e_nativegates_ibm_qiskit_opt3_26,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,13.0,1048576,2.6049999999999996e-05,0.7806273799173598,4.25e-06,0.0150319361204563,104.0,13.0,1048576,2.6049999999999996e-05,0.7728576733692549,1.15e-06,0.0108931885433242,1.15e-06,0.0108931885433242,26,413,594,871,1465,0.3447334270574239,0.8800033613613759,8.545000000000004e-05
e_nativegates_ibm_qiskit_opt3_26,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,5.0,1048576,4.314999999999997e-05,0.8181514987987414,9.650000000000002e-06,0.1695072434748004,58.0,6.0,1048576,4.314999999999997e-05,0.809213200493477,1.1800000000000002e-05,0.1165318641412283,1.1800000000000002e-05,0.1165318641412283,26,413,594,871,1465,0.3447334270574239,0.8800033613613759,8.545000000000004e-05
e_nativegates_ibm_qiskit_opt3_30,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,17.0,1048576,1.905e-05,0.7280593626474058,5.400000000000001e-06,0.0034304705175183,139.0,17.0,1048576,1.905e-05,0.7208131982692396,1.15e-06,0.002280768091951,1.15e-06,0.002280768091951,30,481,738,1059,1797,0.32158975401504347,0.853318813596826,9.965000000000006e-05
e_nativegates_ibm_qiskit_opt3_30,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,7.0,1048576,4.874999999999999e-05,0.7738045005960271,7.550000000000003e-06,0.0823028773218159,79.0,7.0,1048576,4.874999999999999e-05,0.7653526526276689,5.400000000000001e-06,0.0554126916878889,5.400000000000001e-06,0.0554126916878889,30,481,738,1059,1797,0.32158975401504347,0.853318813596826,9.965000000000006e-05
e_nativegates_ibm_qiskit_opt3_30,27,22.0,2.0,17592186044416.0,6.170000000000006e-05,0.8101652145100815,3.684999999999999e-05,0.5616268671420541,44.0,3.0,1048576,5.699999999999997e-05,0.7924924652962586,2.225e-05,0.2290593141136792,44.0,3.0,1048576,5.699999999999997e-05,0.7924924652962586,2.225e-05,0.2290593141136792,2.225e-05,0.2290593141136792,30,481,738,1059,1797,0.32158975401504347,0.853318813596826,9.965000000000006e-05
e_nativegates_ibm_qiskit_opt3_31,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,17.0,1048576,2.045e-05,0.7203268368859701,5.400000000000001e-06,0.0034913867100281,141.0,18.0,1048576,2.045e-05,0.7131607754139017,7.550000000000003e-06,0.0023033867208598,7.550000000000003e-06,0.0023033867208598,31,498,774,1106,1880,0.3159960371894525,0.8467742512054329,0.00010320000000000007
e_nativegates_ibm_qiskit_opt3_31,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,7.0,1048576,5.014999999999999e-05,0.766351499136968,1.0750000000000002e-05,0.0837167174184329,80.0,8.0,1048576,5.014999999999999e-05,0.7579815736007651,8.600000000000002e-06,0.0570852685893653,8.600000000000002e-06,0.0570852685893653,31,498,774,1106,1880,0.3159960371894525,0.8467742512054329,0.00010320000000000007
e_nativegates_ibm_qiskit_opt3_31,27,18.0,2.0,68719476736.0,5.820000000000004e-05,0.8063643526673422,4.749999999999996e-05,0.6239141642505726,44.0,3.0,1048576,5.839999999999997e-05,0.7856414123634363,2.44e-05,0.2345299419836269,44.0,3.0,1048576,5.839999999999997e-05,0.7856414123634363,2.44e-05,0.2345299419836269,2.44e-05,0.2345299419836269,31,498,774,1106,1880,0.3159960371894525,0.8467742512054329,0.00010320000000000007
e_nativegates_ibm_qiskit_opt3_47,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,13.0,1048576,3.054999999999999e-05,0.6187707278370363,8.600000000000002e-06,0.0054949909508946,179.0,15.0,1048576,3.054999999999999e-05,0.5975150217249182,2.2e-06,0.0017177056257348,2.2e-06,0.0017177056257348,47,770,1350,1858,3208,0.24307614555255963,0.7486172369489748,0.00016000000000000112
e_nativegates_ibm_qiskit_opt3_47,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,4.0,1048576,8.080000000000001e-05,0.6721704216083901,3.63500000000001e-05,0.1610410546574891,61.0,4.0,1048576,8.080000000000001e-05,0.6721704216083901,3.63500000000001e-05,0.1610410546574891,3.63500000000001e-05,0.1610410546574891,47,770,1350,1858,3208,0.24307614555255963,0.7486172369489748,0.00016000000000000112
e_nativegates_ibm_qiskit_opt3_52,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,15.0,1048576,3.7549999999999984e-05,0.5796179335678847,9.700000000000002e-06,0.0028606548450442,184.0,16.0,1048576,3.7549999999999984e-05,0.5693055378479105,1.6050000000000004e-05,0.001895421720051,1.6050000000000004e-05,0.001895421720051,52,854,1530,2090,3620,0.2261297842463135,0.7203604276905605,0.00017770000000000158
e_nativegates_ibm_qiskit_opt3_52,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,5.0,1048576,8.780000000000005e-05,0.6327789470904254,2.6549999999999995e-05,0.0985855171574518,78.0,5.0,1048576,8.780000000000005e-05,0.6327789470904254,2.6549999999999995e-05,0.0985855171574518,2.6549999999999995e-05,0.0985855171574518,52,854,1530,2090,3620,0.2261297842463135,0.7203604276905605,0.00017770000000000158
e_nativegates_ibm_qiskit_opt3_52,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,3.0,1048576,0.0001050499999999,0.6395758942844337,2.01e-05,0.1929527278467187,67.0,3.0,1048576,0.0001050499999999,0.6395758942844337,2.01e-05,0.1929527278467187,2.01e-05,0.1929527278467187,52,854,1530,2090,3620,0.2261297842463135,0.7203604276905605,0.00017770000000000158
e_nativegates_ibm_qiskit_opt3_64,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,19.0,1048576,3.334999999999999e-05,0.4943241831964266,5.300000000000001e-06,0.0003517938923495,246.0,21.0,1048576,3.334999999999999e-05,0.4821521593777346,1.6050000000000004e-05,0.0002385705356663,1.6050000000000004e-05,0.0002385705356663,64,1058,1962,2654,4616,0.1932406813747406,0.6567661310943341,0.00022030000000000273
e_nativegates_ibm_qiskit_opt3_64,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,7.0,1048576,6.819999999999995e-05,0.5456116548517573,3.084999999999999e-05,0.0305390318056675,122.0,7.0,1048576,6.819999999999995e-05,0.5456116548517573,3.084999999999999e-05,0.0305390318056675,3.084999999999999e-05,0.0305390318056675,64,1058,1962,2654,4616,0.1932406813747406,0.6567661310943341,0.00022030000000000273
e_nativegates_ibm_qiskit_opt3_64,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,3.0,1048576,0.0001218499999999,0.5762498236220387,4.589999999999998e-05,0.219321312789247,67.0,3.0,1048576,0.0001218499999999,0.5762498236220387,4.589999999999998e-05,0.219321312789247,4.589999999999998e-05,0.219321312789247,64,1058,1962,2654,4616,0.1932406813747406,0.6567661310943341,0.00022030000000000273
e_nativegates_ibm_qiskit_opt3_71,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,8.0,1048576,7.8e-05,0.5047701878522546,2.44e-05,0.0189176010027317,139.0,8.0,1048576,7.8e-05,0.5047701878522546,2.44e-05,0.0189176010027317,2.44e-05,0.0189176010027317,71,1177,2214,2983,5197,0.1780036683150213,0.6222915878976144,0.0002451500000000033
e_nativegates_ibm_qiskit_opt3_71,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,3.0,1048576,0.00013165,0.5422087534212197,6.094999999999997e-05,0.2226065391293728,67.0,3.0,1048576,0.00013165,0.5422087534212197,6.094999999999997e-05,0.2226065391293728,6.094999999999997e-05,0.2226065391293728,71,1177,2214,2983,5197,0.1780036683150213,0.6222915878976144,0.0002451500000000033
e_nativegates_ibm_qiskit_opt3_71,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,3.0,1048576,0.0001429,0.5340839940521498,2.8699999999999996e-05,0.1976817101814102,82.0,3.0,1048576,0.0001429,0.5340839940521498,2.8699999999999996e-05,0.1976817101814102,2.8699999999999996e-05,0.1976817101814102,71,1177,2214,2983,5197,0.1780036683150213,0.6222915878976144,0.0002451500000000033
e_nativegates_ibm_qiskit_opt3_79,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,9.0,1048576,8.920000000000005e-05,0.4629426003966391,2.01e-05,0.0114684412580632,156.0,9.0,1048576,8.920000000000005e-05,0.4629426003966391,2.01e-05,0.0114684412580632,2.01e-05,0.0114684412580632,79,1313,2502,3359,5861,0.1632313067613856,0.5850994994821953,0.00027355000000000315
e_nativegates_ibm_qiskit_opt3_79,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,3.0,1048576,0.00014285,0.505754693569353,6.850000000000026e-05,0.2249161312403418,67.0,3.0,1048576,0.00014285,0.505754693569353,6.850000000000026e-05,0.2249161312403418,6.850000000000026e-05,0.2249161312403418,79,1313,2502,3359,5861,0.1632313067613856,0.5850994994821953,0.00027355000000000315
e_nativegates_ibm_qiskit_opt3_81,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,10.0,1048576,5.559999999999997e-05,0.4428604655482976,2.44e-05,0.0055678278956487,183.0,10.0,1048576,5.559999999999997e-05,0.4428604655482976,2.44e-05,0.0055678278956487,2.44e-05,0.0055678278956487,81,1347,2574,3453,6027,0.15990650070444495,0.5761536536021735,0.0002806500000000031
e_nativegates_ibm_qiskit_opt3_81,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,3.0,1048576,0.00014565,0.4970303691863503,6.850000000000026e-05,0.2253965129773459,67.0,3.0,1048576,0.00014565,0.4970303691863503,6.850000000000026e-05,0.2253965129773459,6.850000000000026e-05,0.2253965129773459,81,1347,2574,3453,6027,0.15990650070444495,0.5761536536021735,0.0002806500000000031
e_nativegates_ibm_qiskit_opt3_81,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,3.0,1048576,0.0001569,0.4896192948584552,5.019999999999997e-05,0.2074441478405195,82.0,3.0,1048576,0.0001569,0.4896192948584552,5.019999999999997e-05,0.2074441478405195,5.019999999999997e-05,0.2074441478405195,81,1347,2574,3453,6027,0.15990650070444495,0.5761536536021735,0.0002806500000000031
e_nativegates_ibm_qiskit_opt3_85,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,10.0,1048576,6.119999999999997e-05,0.4277380586768506,3.299999999999999e-05,0.0058947134376336,183.0,10.0,1048576,6.119999999999997e-05,0.4277380586768506,3.299999999999999e-05,0.0058947134376336,3.299999999999999e-05,0.0058947134376336,85,1415,2718,3641,6359,0.15364096315329226,0.5586696514842583,0.0002948500000000029
e_nativegates_ibm_qiskit_opt3_85,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,4.0,1048576,0.00015125,0.4719524103962307,2.01e-05,0.1304514176979427,84.0,4.0,1048576,0.00015125,0.4719524103962307,2.01e-05,0.1304514176979427,2.01e-05,0.1304514176979427,85,1415,2718,3641,6359,0.15364096315329226,0.5586696514842583,0.0002948500000000029
e_nativegates_ibm_qiskit_opt3_85,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,3.0,1048576,0.0001625,0.4728752004578774,5.8799999999999966e-05,0.2089186862214147,82.0,3.0,1048576,0.0001625,0.4728752004578774,5.8799999999999966e-05,0.2089186862214147,5.8799999999999966e-05,0.2089186862214147,85,1415,2718,3641,6359,0.15364096315329226,0.5586696514842583,0.0002948500000000029
gan_indep_qiskit_12,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,12.0,1024,3.5499999999999995e-06,0.931955272212988,1.5e-06,0.0446918500130657,39.0,11.0,1024,3.5499999999999995e-06,0.9375665334299093,5.5e-07,0.0938983611462321,5.5e-07,0.0938983611462321,12,23,66,24,90,0.6740220661985958,0.9866424820933379,1.0600000000000002e-05
gan_indep_qiskit_12,10,14.0,3.0,1048576.0,6.0500000000000005e-06,0.9613113745753328,3.5999999999999994e-06,0.3772073230050276,12.0,3.0,1048576,8.550000000000001e-06,0.9632357164097504,2.05e-06,0.4403220405201761,12.0,3.0,1048576,8.550000000000001e-06,0.9632357164097504,2.05e-06,0.4403220405201761,2.05e-06,0.4403220405201761,12,23,66,24,90,0.6740220661985958,0.9866424820933379,1.0600000000000002e-05
gan_indep_qiskit_6,5,8.0,3.0,1024.0,2.1e-06,0.9830184584561192,1.55e-06,0.4428009441384737,6.0,3.0,1024,3.5499999999999995e-06,0.9849872867525458,5.5e-07,0.5896042924211938,6.0,3.0,1024,3.5499999999999995e-06,0.9849872867525458,5.5e-07,0.5896042924211938,5.5e-07,0.5896042924211938,6,11,15,12,27,0.6902654867256637,0.9968840531889367,4.6e-06
ghz_indep_qiskit_100,27,3.0,4.0,40.0,1.2550000000000004e-05,0.8843843943103192,1.2000000000000004e-05,0.084593768757469,3.0,4.0,40,1.3050000000000004e-05,0.8843843943103195,1.0500000000000005e-05,0.0847624238113492,3.0,4.0,40,1.3050000000000004e-05,0.8843843943103195,1.0500000000000005e-05,0.0847624238113492,1.0500000000000005e-05,0.0847624238113492,100,100,99,1,100,0.0391579363510575,0.980382996105576,4.954999999999991e-05
ghz_indep_qiskit_100,50,2.0,3.0,24.0,1.75e-05,0.8852696551198257,1.5000000000000004e-05,0.1488714632575194,2.0,3.0,24,2.454999999999998e-05,0.8852696551198258,5e-07,0.2709083503054992,2.0,3.0,24,2.454999999999998e-05,0.8852696551198258,5e-07,0.2709083503054992,5e-07,0.2709083503054992,100,100,99,1,100,0.0391579363510575,0.980382996105576,4.954999999999991e-05
ghz_indep_qiskit_100,65,1.0,2.0,8.0,3.099999999999996e-05,0.886155802067426,1.855e-05,0.2721707683404381,1.0,2.0,8,3.204999999999996e-05,0.8861558020674261,1.75e-05,0.2724075629691856,1.0,2.0,8,3.204999999999996e-05,0.8861558020674261,1.75e-05,0.2724075629691856,1.75e-05,0.2724075629691856,100,100,99,1,100,0.0391579363510575,0.980382996105576,4.954999999999991e-05
ghz_indep_qiskit_110,27,4.0,5.0,52.0,1.3000000000000004e-05,0.8729568345199232,8.500000000000002e-06,0.0482541622550301,4.0,5.0,52,1.3050000000000004e-05,0.8729568345199235,2.5e-06,0.0556362411436634,4.0,5.0,52,1.3050000000000004e-05,0.8729568345199235,2.5e-06,0.0556362411436634,2.5e-06,0.0556362411436634,110,110,109,1,110,0.035666394112837264,0.9784239938619198,5.4549999999999896e-05
ghz_indep_qiskit_110,50,2.0,3.0,24.0,2.2499999999999984e-05,0.8747053530580577,1.3000000000000004e-05,0.1476299111812065,2.0,3.0,24,2.454999999999998e-05,0.8747053530580576,5.500000000000001e-06,0.1580298710115412,2.0,3.0,24,2.454999999999998e-05,0.8747053530580576,5.500000000000001e-06,0.1580298710115412,5.500000000000001e-06,0.1580298710115412,110,110,109,1,110,0.035666394112837264,0.9784239938619198,5.4549999999999896e-05
ghz_indep_qiskit_110,65,1.0,2.0,8.0,3.199999999999996e-05,0.875580925234489,2.2549999999999986e-05,0.2694428583081821,1.0,2.0,8,3.204999999999996e-05,0.8755809252344893,2.2499999999999984e-05,0.2692907716308655,1.0,2.0,8,3.204999999999996e-05,0.8755809252344893,2.2499999999999984e-05,0.2692907716308655,2.2499999999999984e-05,0.2692907716308655,110,110,109,1,110,0.035666394112837264,0.9784239938619198,5.4549999999999896e-05
ghz_indep_qiskit_124,27,4.0,5.0,40.0,1.3000000000000004e-05,0.8584074111132033,1.0500000000000005e-05,0.0457674765401124,4.0,5.0,52,1.3050000000000004e-05,0.8584074111132034,9.500000000000002e-06,0.0458998989435222,4.0,5.0,52,1.3050000000000004e-05,0.8584074111132034,9.500000000000002e-06,0.0458998989435222,9.500000000000002e-06,0.0458998989435222,124,124,123,1,124,0.031708196974772576,0.97568796529484,6.154999999999988e-05
ghz_indep_qiskit_124,50,2.0,3.0,24.0,2.449999999999998e-05,0.8601267873896131,1.5500000000000004e-05,0.1447093176545034,2.0,3.0,24,2.454999999999998e-05,0.860126787389613,1.2500000000000004e-05,0.1458737270875765,2.0,3.0,24,2.454999999999998e-05,0.860126787389613,1.2500000000000004e-05,0.1458737270875765,1.2500000000000004e-05,0.1458737270875765,124,124,123,1,124,0.031708196974772576,0.97568796529484,6.154999999999988e-05
ghz_indep_qiskit_124,65,1.0,2.0,8.0,3.149999999999996e-05,0.8609877665531777,3.0049999999999965e-05,0.2666802767245851,1.0,2.0,8,3.204999999999996e-05,0.8609877665531778,2.9499999999999965e-05,0.2666726669066767,1.0,2.0,8,3.204999999999996e-05,0.8609877665531778,2.9499999999999965e-05,0.2666726669066767,2.9499999999999965e-05,0.2666726669066767,124,124,123,1,124,0.031708196974772576,0.97568796529484,6.154999999999988e-05
ghz_indep_qiskit_125,27,4.0,5.0,40.0,1.3050000000000004e-05,0.8573774939013501,1.1000000000000005e-05,0.0456058693332803,4.0,5.0,52,1.3050000000000004e-05,0.85737749390135,1.0000000000000004e-05,0.0457011980822949,4.0,5.0,52,1.3050000000000004e-05,0.85737749390135,1.0000000000000004e-05,0.0457011980822949,1.0000000000000004e-05,0.0457011980822949,125,125,124,1,125,0.031458822037659276,0.9754928277017811,6.204999999999988e-05
ghz_indep_qiskit_125,50,2.0,3.0,24.0,2.2549999999999986e-05,0.859094807270103,1.7999999999999997e-05,0.1440267873194704,2.0,3.0,24,2.454999999999998e-05,0.8590948072701029,1.3000000000000004e-05,0.145487817756657,2.0,3.0,24,2.454999999999998e-05,0.8590948072701029,1.3000000000000004e-05,0.145487817756657,1.3000000000000004e-05,0.145487817756657,125,125,124,1,125,0.031458822037659276,0.9754928277017811,6.204999999999988e-05
ghz_indep_qiskit_125,65,1.0,2.0,8.0,3.199999999999996e-05,0.8599547534308671,3.0049999999999965e-05,0.2665559502552497,1.0,2.0,8,3.204999999999996e-05,0.8599547534308672,2.9999999999999963e-05,0.2665316448723526,1.0,2.0,8,3.204999999999996e-05,0.8599547534308672,2.9999999999999963e-05,0.2665316448723526,2.9999999999999963e-05,0.2665316448723526,125,125,124,1,125,0.031458822037659276,0.9754928277017811,6.204999999999988e-05
ghz_indep_qiskit_18,5,4.0,5.0,40.0,2e-06,0.9748991020420807,1.5e-06,0.2089415322580645,4.0,5.0,52,2.05e-06,0.9748991020420806,5e-07,0.242609756097561,4.0,5.0,52,2.05e-06,0.9748991020420806,5e-07,0.242609756097561,5e-07,0.242609756097561,18,18,17,1,18,0.1984866123399302,0.9965954774807039,8.550000000000001e-06
ghz_indep_qiskit_18,10,1.0,2.0,8.0,4.55e-06,0.9778296291656968,4e-06,0.3693528693528694,1.0,2.0,8,4.55e-06,0.9778296291656968,4e-06,0.3693528693528694,1.0,2.0,8,4.55e-06,0.9778296291656968,4e-06,0.3693528693528694,4e-06,0.3693528693528694,18,18,17,1,18,0.1984866123399302,0.9965954774807039,8.550000000000001e-06
