qpu_width,name,mip_num_cuts,mip_subcircuits_num,mip_DataFlux,mip_Latency,mip_Fidelity,basic_num_cuts,basic_subcircuits_num,basic_DataFlux,basic_Latency,basic_Fidelity,error_num_cuts,error_subcircuits_num,error_DataFlux,error_Latency,error_Fidelity,latency_num_cuts,latency_subcircuits_num,latency_DataFlux,latency_Latency,latency_Fidelity
102,u2random_nativegates_ibm_qiskit_opt3_21,,,,,,,,,,,,,,,,186.0,21.0,1048576,8.900000000000003e-06,0.7142599302965313
102,u2random_nativegates_ibm_qiskit_opt3_21,,,,,,,,,,,186.0,21.0,1048576,8.900000000000003e-06,0.7142599302965313,,,,,
162,u2random_nativegates_ibm_qiskit_opt3_21,,,,,,,,,,,83.0,7.0,4294967296,1.4700000000000005e-05,0.7917568871653238,,,,,
162,u2random_nativegates_ibm_qiskit_opt3_21,,,,,,83.0,7.0,4294967296,1.4700000000000005e-05,0.7917568871653238,,,,,,,,,,
102,u2random_nativegates_ibm_qiskit_opt3_21,,,,,,186.0,21.0,1048576,8.900000000000003e-06,0.7142599302965313,,,,,,,,,,
162,u2random_nativegates_ibm_qiskit_opt3_21,,,,,,,,,,,,,,,,83.0,7.0,4294967296,1.4700000000000005e-05,0.7917568871653238
5,graphstate_indep_qiskit_13,,,,,,,,,,,,,,,,3.0,4.0,49,1.55e-06,0.9814362107025191
5,graphstate_indep_qiskit_13,,,,,,,,,,,3.0,4.0,49,1.55e-06,0.9814362107025191,,,,,
10,graphstate_indep_qiskit_13,,,,,,,,,,,0.0,2.0,2,3.0499999999999996e-06,0.9843863852894206,,,,,
10,graphstate_indep_qiskit_13,,,,,,0.0,2.0,2,3.0499999999999996e-06,0.9843863852894206,,,,,,,,,,
5,graphstate_indep_qiskit_13,4.0,4.0,48.0,1.55e-06,0.9804547852790843,,,,,,,,,,,,,,,
10,graphstate_indep_qiskit_13,,,,,,,,,,,,,,,,0.0,2.0,2,3.0499999999999996e-06,0.9843863852894206
5,graphstate_indep_qiskit_13,,,,,,3.0,4.0,49,2.05e-06,0.9814362107025191,,,,,,,,,,
52,u2random_nativegates_ibm_qiskit_opt3_10,,,,,,87.0,20.0,16384,3.899999999999999e-06,0.881920609025965,,,,,,,,,,
52,u2random_nativegates_ibm_qiskit_opt3_10,,,,,,,,,,,88.0,21.0,16384,3.6999999999999993e-06,0.8810388259272415,,,,,
52,u2random_nativegates_ibm_qiskit_opt3_10,,,,,,,,,,,,,,,,88.0,21.0,16384,3.6999999999999993e-06,0.8810388259272415
10,wstate_nativegates_ibm_qiskit_opt3_57,,,,,,,,,,,12.0,7.0,256,6.350000000000004e-06,0.9095458268527618,,,,,
50,wstate_nativegates_ibm_qiskit_opt3_57,,,,,,,,,,,,,,,,2.0,2.0,32,3.235000000000005e-05,0.9186911248660805
50,wstate_nativegates_ibm_qiskit_opt3_57,,,,,,2.0,2.0,32,3.235000000000005e-05,0.9186911248660805,,,,,,,,,,
16,wstate_nativegates_ibm_qiskit_opt3_57,,,,,,,,,,,6.0,4.0,256,1.0250000000000004e-05,0.9150220226339487,,,,,
27,wstate_nativegates_ibm_qiskit_opt3_57,4.0,3.0,288.0,1.335e-05,0.9168547340475096,,,,,,,,,,,,,,,
27,wstate_nativegates_ibm_qiskit_opt3_57,,,,,,,,,,,4.0,3.0,256,1.7399999999999996e-05,0.91685473835871,,,,,
27,wstate_nativegates_ibm_qiskit_opt3_57,,,,,,4.0,3.0,256,1.7399999999999996e-05,0.91685473835871,,,,,,,,,,
16,wstate_nativegates_ibm_qiskit_opt3_57,6.0,4.0,288.0,1.0250000000000004e-05,0.9150220169582018,,,,,,,,,,,,,,,
50,wstate_nativegates_ibm_qiskit_opt3_57,2.0,2.0,32.0,2.390000000000002e-05,0.91869112348741,,,,,,,,,,,,,,,
16,wstate_nativegates_ibm_qiskit_opt3_57,,,,,,6.0,4.0,256,1.0250000000000004e-05,0.9150220226339487,,,,,,,,,,
10,wstate_nativegates_ibm_qiskit_opt3_57,,,,,,,,,,,,,,,,12.0,7.0,256,6.350000000000004e-06,0.9095458268527618
50,wstate_nativegates_ibm_qiskit_opt3_57,,,,,,,,,,,2.0,2.0,32,3.235000000000005e-05,0.9186911248660805,,,,,
16,wstate_nativegates_ibm_qiskit_opt3_57,,,,,,,,,,,,,,,,6.0,4.0,256,1.0250000000000004e-05,0.9150220226339487
27,wstate_nativegates_ibm_qiskit_opt3_57,,,,,,,,,,,,,,,,4.0,3.0,256,1.7399999999999996e-05,0.91685473835871
10,wstate_nativegates_ibm_qiskit_opt3_57,,,,,,12.0,7.0,256,6.350000000000004e-06,0.9095458268527618,,,,,,,,,,
162,u2random_nativegates_ibm_qiskit_opt3_28,,,,,,,,,,,,,,,,176.0,13.0,4294967296,1.4700000000000005e-05,0.6469238275863088
272,u2random_nativegates_ibm_qiskit_opt3_28,,,,,,,,,,,,,,,,84.0,5.0,18014398509481984,2.5899999999999976e-05,0.7091906451738009
162,u2random_nativegates_ibm_qiskit_opt3_28,,,,,,188.0,14.0,4294967296,1.4700000000000005e-05,0.6392070251043704,,,,,,,,,,
272,u2random_nativegates_ibm_qiskit_opt3_28,,,,,,84.0,5.0,18014398509481984,2.5899999999999976e-05,0.7091906451738009,,,,,,,,,,
162,u2random_nativegates_ibm_qiskit_opt3_28,,,,,,,,,,,176.0,13.0,4294967296,1.4700000000000005e-05,0.6469238275863088,,,,,
272,u2random_nativegates_ibm_qiskit_opt3_28,,,,,,,,,,,84.0,5.0,18014398509481984,2.5899999999999976e-05,0.7091906451738009,,,,,
65,realamprandom_indep_qiskit_67,,,,,,,,,,,201.0,5.0,1361129467683753853853498429727072845824,6.354999999999988e-05,0.20157974862378858,,,,,
65,realamprandom_indep_qiskit_67,,,,,,,,,,,,,,,,201.0,5.0,1361129467683753853853498429727072845824,6.354999999999988e-05,0.20157974862378858
65,realamprandom_indep_qiskit_67,,,,,,201.0,5.0,1361129467683753853853498429727072845824,6.354999999999988e-05,0.20157974862378858,,,,,,,,,,
10,graphstate_indep_qiskit_14,,,,,,,,,,,,,,,,3.0,2.0,48,2.05e-06,0.980248878989173
10,graphstate_indep_qiskit_14,,,,,,2.0,2.0,32,2.5499999999999997e-06,0.9812300983024731,,,,,,,,,,
5,graphstate_indep_qiskit_14,,,,,,4.0,4.0,48,2.05e-06,0.9792686408844015,,,,,,,,,,
5,graphstate_indep_qiskit_14,4.0,4.0,48.0,1.55e-06,0.9792686408844014,,,,,,,,,,,,,,,
5,graphstate_indep_qiskit_14,,,,,,,,,,,4.0,4.0,48,1.55e-06,0.9792686408844015,,,,,
5,graphstate_indep_qiskit_14,,,,,,,,,,,,,,,,4.0,4.0,48,1.55e-06,0.9792686408844015
10,graphstate_indep_qiskit_14,,,,,,,,,,,3.0,2.0,48,2.05e-06,0.980248878989173,,,,,
10,graphstate_indep_qiskit_14,2.0,2.0,32.0,2.5499999999999997e-06,0.9812300983024731,,,,,,,,,,,,,,,
50,wstate_nativegates_ibm_qiskit_opt3_86,2.0,2.0,32.0,3.155000000000004e-05,0.8805902192810152,,,,,,,,,,,,,,,
65,wstate_nativegates_ibm_qiskit_opt3_86,,,,,,2.0,2.0,32,4.210000000000008e-05,0.8805902206025085,,,,,,,,,,
27,wstate_nativegates_ibm_qiskit_opt3_86,,,,,,6.0,4.0,256,1.7399999999999996e-05,0.8770732871560499,,,,,,,,,,
16,wstate_nativegates_ibm_qiskit_opt3_86,,,,,,10.0,6.0,256,1.0250000000000004e-05,0.8735703997670845,,,,,,,,,,
50,wstate_nativegates_ibm_qiskit_opt3_86,,,,,,,,,,,2.0,2.0,32,3.235000000000005e-05,0.8805902206025081,,,,,
27,wstate_nativegates_ibm_qiskit_opt3_86,,,,,,,,,,,,,,,,6.0,4.0,256,1.7399999999999996e-05,0.8770732871560499
16,wstate_nativegates_ibm_qiskit_opt3_86,,,,,,,,,,,,,,,,10.0,6.0,256,1.0250000000000004e-05,0.8735703997670845
65,wstate_nativegates_ibm_qiskit_opt3_86,2.0,2.0,32.0,3.625000000000006e-05,0.8805902192810154,,,,,,,,,,,,,,,
50,wstate_nativegates_ibm_qiskit_opt3_86,,,,,,,,,,,,,,,,2.0,2.0,32,3.235000000000005e-05,0.8805902206025081
50,wstate_nativegates_ibm_qiskit_opt3_86,,,,,,2.0,2.0,32,3.235000000000005e-05,0.8805902206025081,,,,,,,,,,
27,wstate_nativegates_ibm_qiskit_opt3_86,6.0,4.0,272.0,1.6749999999999994e-05,0.8770732817156925,,,,,,,,,,,,,,,
16,wstate_nativegates_ibm_qiskit_opt3_86,,,,,,,,,,,10.0,6.0,256,1.0250000000000004e-05,0.8735703997670845,,,,,
27,wstate_nativegates_ibm_qiskit_opt3_86,,,,,,,,,,,6.0,4.0,256,1.7399999999999996e-05,0.8770732871560499,,,,,
65,wstate_nativegates_ibm_qiskit_opt3_86,,,,,,,,,,,,,,,,2.0,2.0,32,4.210000000000008e-05,0.8805902206025085
65,wstate_nativegates_ibm_qiskit_opt3_86,,,,,,,,,,,2.0,2.0,32,4.210000000000008e-05,0.8805902206025085,,,,,
10,dj_nativegates_ibm_qiskit_opt3_21,,,,,,2.0,3.0,24,4.75e-06,0.9723469530217678,,,,,,,,,,
16,dj_nativegates_ibm_qiskit_opt3_21,1.0,2.0,8.0,6.250000000000001e-06,0.973320059867856,,,,,,,,,,,,,,,
5,dj_nativegates_ibm_qiskit_opt3_21,,,,,,,,,,,4.0,5.0,52,2.2499999999999996e-06,0.9704036636825732,,,,,
16,dj_nativegates_ibm_qiskit_opt3_21,,,,,,1.0,2.0,8,7.75e-06,0.9733198462773845,,,,,,,,,,
16,dj_nativegates_ibm_qiskit_opt3_21,,,,,,,,,,,,,,,,1.0,2.0,8,7.75e-06,0.9733198462773845
10,dj_nativegates_ibm_qiskit_opt3_21,,,,,,,,,,,,,,,,2.0,3.0,24,4.75e-06,0.9723469530217678
16,dj_nativegates_ibm_qiskit_opt3_21,,,,,,,,,,,1.0,2.0,8,7.75e-06,0.9733198462773845,,,,,
5,dj_nativegates_ibm_qiskit_opt3_21,,,,,,4.0,5.0,52,2.2499999999999996e-06,0.9704036636825732,,,,,,,,,,
5,dj_nativegates_ibm_qiskit_opt3_21,,,,,,,,,,,,,,,,4.0,5.0,52,2.2499999999999996e-06,0.9704036636825732
5,dj_nativegates_ibm_qiskit_opt3_21,4.0,5.0,40.0,2.2499999999999996e-06,0.9704036636825732,,,,,,,,,,,,,,,
10,dj_nativegates_ibm_qiskit_opt3_21,2.0,3.0,24.0,4.75e-06,0.9723470815167407,,,,,,,,,,,,,,,
10,dj_nativegates_ibm_qiskit_opt3_21,,,,,,,,,,,2.0,3.0,24,4.75e-06,0.9723469530217678,,,,,
10,graphstate_indep_qiskit_31,,,,,,,,,,,,,,,,4.0,4.0,48,2.5499999999999997e-06,0.9593223287792515
27,graphstate_indep_qiskit_31,,,,,,2.0,2.0,32,2.05e-06,0.9612438340940818,,,,,,,,,,
10,graphstate_indep_qiskit_31,,,,,,5.0,4.0,48,2.05e-06,0.9583630169946799,,,,,,,,,,
16,graphstate_indep_qiskit_31,,,,,,,,,,,,,,,,3.0,3.0,48,2.05e-06,0.9602826008253148
16,graphstate_indep_qiskit_31,,,,,,,,,,,3.0,3.0,48,2.05e-06,0.9602826008253149,,,,,
27,graphstate_indep_qiskit_31,2.0,2.0,32.0,2.5499999999999997e-06,0.9612438340940817,,,,,,,,,,,,,,,
16,graphstate_indep_qiskit_31,,,,,,3.0,3.0,48,2.5499999999999997e-06,0.960282600825315,,,,,,,,,,
16,graphstate_indep_qiskit_31,3.0,3.0,48.0,2.05e-06,0.960282600825315,,,,,,,,,,,,,,,
10,graphstate_indep_qiskit_31,,,,,,,,,,,4.0,4.0,48,2.5499999999999997e-06,0.9593223287792515,,,,,
27,graphstate_indep_qiskit_31,,,,,,,,,,,2.0,2.0,32,2.5499999999999997e-06,0.9612438340940818,,,,,
10,graphstate_indep_qiskit_31,4.0,4.0,48.0,2.05e-06,0.9593223287792517,,,,,,,,,,,,,,,
27,graphstate_indep_qiskit_31,,,,,,,,,,,,,,,,2.0,2.0,32,2.05e-06,0.9612438340940818
10,e_nativegates_ibm_qiskit_opt3_11,,,,,,,,,,,19.0,3.0,1048576,1.7650000000000002e-05,0.947220150021459,,,,,
5,e_nativegates_ibm_qiskit_opt3_11,,,,,,33.0,9.0,1024,8.300000000000002e-06,0.9340550995106122,,,,,,,,,,
10,e_nativegates_ibm_qiskit_opt3_11,13.0,3.0,262144.0,1.815e-05,0.9529283202578939,,,,,,,,,,,,,,,
10,e_nativegates_ibm_qiskit_opt3_11,,,,,,,,,,,,,,,,19.0,3.0,1048576,1.7650000000000002e-05,0.947220150021459
5,e_nativegates_ibm_qiskit_opt3_11,,,,,,,,,,,,,,,,33.0,9.0,1024,8.300000000000002e-06,0.9340550995106122
10,e_nativegates_ibm_qiskit_opt3_11,,,,,,19.0,3.0,1048576,1.7650000000000002e-05,0.947220150021459,,,,,,,,,,
5,e_nativegates_ibm_qiskit_opt3_11,,,,,,,,,,,33.0,9.0,1024,8.300000000000002e-06,0.9340550995106122,,,,,
27,dj_indep_qiskit_34,,,,,,,,,,,1.0,2.0,8,1.3100000000000003e-05,0.958590400493105,,,,,
10,dj_indep_qiskit_34,,,,,,,,,,,3.0,4.0,40,4.6e-06,0.9566763329474979,,,,,
16,dj_indep_qiskit_34,,,,,,,,,,,2.0,3.0,24,7.600000000000002e-06,0.9576330978864032,,,,,
16,dj_indep_qiskit_34,2.0,3.0,24.0,6.100000000000001e-06,0.9576335325307692,,,,,,,,,,,,,,,
27,dj_indep_qiskit_34,,,,,,,,,,,,,,,,1.0,2.0,8,1.3100000000000003e-05,0.958590400493105
10,dj_indep_qiskit_34,,,,,,,,,,,,,,,,3.0,4.0,40,4.6e-06,0.9566763329474979
16,dj_indep_qiskit_34,,,,,,2.0,3.0,24,7.600000000000002e-06,0.9576330978864032,,,,,,,,,,
10,dj_indep_qiskit_34,,,,,,3.0,4.0,40,4.6e-06,0.9566763329474979,,,,,,,,,,
27,dj_indep_qiskit_34,,,,,,1.0,2.0,8,1.3100000000000003e-05,0.958590400493105,,,,,,,,,,
27,dj_indep_qiskit_34,1.0,2.0,8.0,1.0600000000000002e-05,0.9585910785424419,,,,,,,,,,,,,,,
10,dj_indep_qiskit_34,3.0,4.0,40.0,4.6e-06,0.956676353068072,,,,,,,,,,,,,,,
16,dj_indep_qiskit_34,,,,,,,,,,,,,,,,2.0,3.0,24,7.600000000000002e-06,0.9576330978864032
5,dj_indep_qiskit_7,,,,,,,,,,,1.0,2.0,8,2.1e-06,0.9907092780038097,,,,,
5,dj_indep_qiskit_7,1.0,2.0,8.0,1.6e-06,0.9907092889082627,,,,,,,,,,,,,,,
5,dj_indep_qiskit_7,,,,,,,,,,,,,,,,1.0,2.0,8,2.1e-06,0.9907092780038097
5,dj_indep_qiskit_7,,,,,,1.0,2.0,8,2.1e-06,0.9907092780038097,,,,,,,,,,
65,realamprandom_indep_qiskit_80,,,,,,240.0,5.0,1361129467683753853853498429727072845824,6.354999999999988e-05,0.10805703793455473,,,,,,,,,,
65,realamprandom_indep_qiskit_80,,,,,,,,,,,,,,,,240.0,5.0,1361129467683753853853498429727072845824,6.354999999999988e-05,0.10805703793455473
65,realamprandom_indep_qiskit_80,,,,,,,,,,,240.0,5.0,1361129467683753853853498429727072845824,6.354999999999988e-05,0.10805703793455473,,,,,
102,u2random_indep_qiskit_14,,,,,,56.0,7.0,4294967296,8.550000000000001e-06,0.8823049514859583,,,,,,,,,,
102,u2random_indep_qiskit_14,,,,,,,,,,,,,,,,56.0,7.0,4294967296,8.550000000000001e-06,0.8823049514859583
52,u2random_indep_qiskit_14,,,,,,,,,,,,,,,,194.0,43.0,1024,3.5499999999999995e-06,0.7685327950268731
52,u2random_indep_qiskit_14,,,,,,,,,,,194.0,43.0,1024,3.5499999999999995e-06,0.7685327950268731,,,,,
52,u2random_indep_qiskit_14,,,,,,199.0,43.0,1024,3.5999999999999994e-06,0.7646976258334812,,,,,,,,,,
102,u2random_indep_qiskit_14,,,,,,,,,,,56.0,7.0,4294967296,8.550000000000001e-06,0.8823049514859583,,,,,
16,realamprandom_indep_qiskit_27,,,,,,,,,,,181.0,13.0,281474976710656,1.4550000000000005e-05,0.6571051944488742,,,,,
16,realamprandom_indep_qiskit_27,,,,,,181.0,13.0,281474976710656,1.4550000000000005e-05,0.6571051944488742,,,,,,,,,,
16,realamprandom_indep_qiskit_27,,,,,,,,,,,,,,,,181.0,13.0,281474976710656,1.4550000000000005e-05,0.6571051944488742
50,graphstate_indep_qiskit_54,,,,,,,,,,,0.0,2.0,2,4.55e-06,0.9367224903309708,,,,,
16,graphstate_indep_qiskit_54,,,,,,,,,,,,,,,,4.0,4.0,49,3.0499999999999996e-06,0.9329812580184327
16,graphstate_indep_qiskit_54,,,,,,,,,,,4.0,4.0,49,3.0499999999999996e-06,0.9329812580184327,,,,,
10,graphstate_indep_qiskit_54,,,,,,7.0,7.0,48,3.5499999999999995e-06,0.9301851429577264,,,,,,,,,,
10,graphstate_indep_qiskit_54,,,,,,,,,,,,,,,,7.0,7.0,48,3.5499999999999995e-06,0.9301851429577264
27,graphstate_indep_qiskit_54,,,,,,2.0,3.0,33,3.5499999999999995e-06,0.934850002643819,,,,,,,,,,
50,graphstate_indep_qiskit_54,,,,,,,,,,,,,,,,0.0,2.0,2,4.55e-06,0.9367224903309708
27,graphstate_indep_qiskit_54,3.0,3.0,48.0,4.55e-06,0.9339151629163995,,,,,,,,,,,,,,,
27,graphstate_indep_qiskit_54,,,,,,,,,,,,,,,,2.0,3.0,33,3.5499999999999995e-06,0.934850002643819
27,graphstate_indep_qiskit_54,,,,,,,,,,,2.0,3.0,33,3.5499999999999995e-06,0.934850002643819,,,,,
16,graphstate_indep_qiskit_54,4.0,4.0,48.0,4.049999999999999e-06,0.932981258018432,,,,,,,,,,,,,,,
10,graphstate_indep_qiskit_54,,,,,,,,,,,7.0,7.0,49,4.049999999999999e-06,0.9301851429577264,,,,,
10,graphstate_indep_qiskit_54,6.0,6.0,48.0,3.5499999999999995e-06,0.931116248972513,,,,,,,,,,,,,,,
16,graphstate_indep_qiskit_54,,,,,,4.0,4.0,49,3.5499999999999995e-06,0.9329812580184323,,,,,,,,,,
50,graphstate_indep_qiskit_54,,,,,,0.0,2.0,2,4.55e-06,0.9367224903309708,,,,,,,,,,
27,realamprandom_indep_qiskit_29,,,,,,87.0,5.0,18014398509481984,2.5549999999999977e-05,0.69689596838124,,,,,,,,,,
16,realamprandom_indep_qiskit_29,,,,,,,,,,,202.0,15.0,281474976710656,1.4550000000000005e-05,0.621250371083308,,,,,
16,realamprandom_indep_qiskit_29,,,,,,,,,,,,,,,,202.0,15.0,281474976710656,1.4550000000000005e-05,0.621250371083308
27,realamprandom_indep_qiskit_29,,,,,,,,,,,,,,,,87.0,5.0,18014398509481984,2.5549999999999977e-05,0.69689596838124
16,realamprandom_indep_qiskit_29,,,,,,202.0,15.0,281474976710656,1.4550000000000005e-05,0.6212526540422886,,,,,,,,,,
27,realamprandom_indep_qiskit_29,,,,,,,,,,,87.0,5.0,18014398509481984,2.5549999999999977e-05,0.69689596838124,,,,,
162,u2random_indep_qiskit_25,,,,,,,,,,,,,,,,147.0,11.0,281474976710656,1.4600000000000006e-05,0.7024384916050391
162,u2random_indep_qiskit_25,,,,,,,,,,,147.0,11.0,281474976710656,1.4600000000000006e-05,0.7024384916050391,,,,,
162,u2random_indep_qiskit_25,,,,,,147.0,11.0,281474976710656,1.4600000000000006e-05,0.7024384916050391,,,,,,,,,,
27,ghz_indep_qiskit_62,,,,,,,,,,,,,,,,2.0,3.0,24,1.3050000000000004e-05,0.9265908206301638
50,ghz_indep_qiskit_62,,,,,,,,,,,1.0,2.0,8,2.454999999999998e-05,0.927518329692094,,,,,
16,ghz_indep_qiskit_62,,,,,,,,,,,,,,,,4.0,5.0,52,7.550000000000001e-06,0.9247385840781945
16,ghz_indep_qiskit_62,,,,,,,,,,,4.0,5.0,52,7.550000000000001e-06,0.9247385840781945,,,,,
50,ghz_indep_qiskit_62,,,,,,,,,,,,,,,,1.0,2.0,8,2.454999999999998e-05,0.927518329692094
27,ghz_indep_qiskit_62,,,,,,2.0,3.0,24,1.3050000000000004e-05,0.9265908206301638,,,,,,,,,,
50,ghz_indep_qiskit_62,1.0,2.0,8.0,1.9549999999999994e-05,0.927518329692094,,,,,,,,,,,,,,,
27,ghz_indep_qiskit_62,2.0,3.0,24.0,1.2000000000000004e-05,0.9265908206301636,,,,,,,,,,,,,,,
27,ghz_indep_qiskit_62,,,,,,,,,,,2.0,3.0,24,1.3050000000000004e-05,0.9265908206301638,,,,,
16,ghz_indep_qiskit_62,4.0,5.0,52.0,7.000000000000002e-06,0.9247385840781946,,,,,,,,,,,,,,,
16,ghz_indep_qiskit_62,,,,,,4.0,5.0,52,7.550000000000001e-06,0.9247385840781945,,,,,,,,,,
50,ghz_indep_qiskit_62,,,,,,1.0,2.0,8,2.454999999999998e-05,0.927518329692094,,,,,,,,,,
50,graphstate_indep_qiskit_65,,,,,,0.0,2.0,6,4.55e-06,0.9243320086729646,,,,,,,,,,
16,graphstate_indep_qiskit_65,,,,,,3.0,5.0,51,4.55e-06,0.9215618151365668,,,,,,,,,,
27,graphstate_indep_qiskit_65,,,,,,,,,,,2.0,3.0,37,4.55e-06,0.9224842892865444,,,,,
27,graphstate_indep_qiskit_65,,,,,,,,,,,,,,,,2.0,3.0,37,4.55e-06,0.9224842892865445
50,graphstate_indep_qiskit_65,,,,,,,,,,,,,,,,0.0,2.0,6,4.55e-06,0.9243320086729646
16,graphstate_indep_qiskit_65,5.0,5.0,48.0,4.049999999999999e-06,0.9197196333061899,,,,,,,,,,,,,,,
27,graphstate_indep_qiskit_65,3.0,3.0,48.0,4.55e-06,0.9215618151365668,,,,,,,,,,,,,,,
27,graphstate_indep_qiskit_65,,,,,,2.0,3.0,37,4.55e-06,0.9224842892865445,,,,,,,,,,
16,graphstate_indep_qiskit_65,,,,,,,,,,,3.0,5.0,51,4.55e-06,0.9215618151365667,,,,,
50,graphstate_indep_qiskit_65,,,,,,,,,,,0.0,2.0,6,4.55e-06,0.9243320086729646,,,,,
16,graphstate_indep_qiskit_65,,,,,,,,,,,,,,,,2.0,5.0,37,4.55e-06,0.9224842892865442
65,graphstate_indep_qiskit_91,2.0,2.0,32.0,3.5499999999999995e-06,0.8939025485471379,,,,,,,,,,,,,,,
65,graphstate_indep_qiskit_91,,,,,,,,,,,2.0,2.0,33,3.5499999999999995e-06,0.8939025485471379,,,,,
27,graphstate_indep_qiskit_91,4.0,4.0,48.0,4.049999999999999e-06,0.8921156569832587,,,,,,,,,,,,,,,
16,graphstate_indep_qiskit_91,,,,,,,,,,,7.0,7.0,48,3.5499999999999995e-06,0.8894420148249151,,,,,
50,graphstate_indep_qiskit_91,,,,,,,,,,,,,,,,2.0,2.0,33,4.049999999999999e-06,0.8939025485471377
16,graphstate_indep_qiskit_91,7.0,7.0,48.0,4.049999999999999e-06,0.8894420148249151,,,,,,,,,,,,,,,
50,graphstate_indep_qiskit_91,,,,,,,,,,,3.0,2.0,49,3.5499999999999995e-06,0.8930086558237492,,,,,
16,graphstate_indep_qiskit_91,,,,,,,,,,,,,,,,7.0,7.0,48,3.5499999999999995e-06,0.8894420148249154
27,graphstate_indep_qiskit_91,,,,,,4.0,4.0,48,4.049999999999999e-06,0.8921156569832585,,,,,,,,,,
27,graphstate_indep_qiskit_91,,,,,,,,,,,4.0,4.0,48,4.049999999999999e-06,0.8921156569832586,,,,,
50,graphstate_indep_qiskit_91,2.0,2.0,32.0,4.049999999999999e-06,0.8939025485471382,,,,,,,,,,,,,,,
65,graphstate_indep_qiskit_91,,,,,,,,,,,,,,,,2.0,2.0,33,4.049999999999999e-06,0.8939025485471377
50,graphstate_indep_qiskit_91,,,,,,2.0,2.0,33,4.049999999999999e-06,0.8939025485471377,,,,,,,,,,
16,graphstate_indep_qiskit_91,,,,,,7.0,7.0,48,3.5499999999999995e-06,0.8894420148249154,,,,,,,,,,
27,graphstate_indep_qiskit_91,,,,,,,,,,,,,,,,4.0,4.0,48,3.5499999999999995e-06,0.8921156569832586
65,graphstate_indep_qiskit_91,,,,,,2.0,2.0,33,4.049999999999999e-06,0.8939025485471377,,,,,,,,,,
19,dj_indep_qiskit_58,3.0,4.0,40.0,9.100000000000001e-06,0.9290569613683477,,,,,,,,,,,,,,,
29,dj_indep_qiskit_58,,,,,,,,,,,,,,,,2.0,3.0,24,1.4100000000000004e-05,0.9299836085152805
27,dj_indep_qiskit_58,,,,,,,,,,,,,,,,2.0,3.0,24,1.3100000000000003e-05,0.9299845058520185
19,dj_indep_qiskit_58,,,,,,,,,,,3.0,4.0,40,9.100000000000001e-06,0.9290563738533928,,,,,
29,dj_indep_qiskit_58,,,,,,,,,,,2.0,3.0,24,1.4100000000000004e-05,0.9299836085152805,,,,,
39,dj_indep_qiskit_58,,,,,,1.0,2.0,8,1.9099999999999997e-05,0.9309134096343272,,,,,,,,,,
16,dj_indep_qiskit_58,3.0,4.0,40.0,7.600000000000002e-06,0.9290571495764256,,,,,,,,,,,,,,,
49,dj_indep_qiskit_58,,,,,,,,,,,1.0,2.0,8,2.4099999999999983e-05,0.9309106851391602,,,,,
50,dj_indep_qiskit_58,,,,,,,,,,,,,,,,1.0,2.0,8,2.459999999999998e-05,0.9309103097018538
24,dj_indep_qiskit_58,,,,,,,,,,,,,,,,2.0,3.0,24,1.1600000000000002e-05,0.9299854323284447
10,dj_indep_qiskit_58,,,,,,,,,,,,,,,,6.0,7.0,52,4.6e-06,0.926274254232593
50,dj_indep_qiskit_58,,,,,,,,,,,1.0,2.0,8,2.459999999999998e-05,0.9309103097018538,,,,,
44,dj_indep_qiskit_58,1.0,2.0,8.0,1.81e-05,0.9309137438765178,,,,,,,,,,,,,,,
54,dj_indep_qiskit_58,,,,,,,,,,,,,,,,1.0,2.0,8,2.6599999999999976e-05,0.930908620702101
34,dj_indep_qiskit_58,1.0,2.0,8.0,1.6600000000000004e-05,0.9309140696924345,,,,,,,,,,,,,,,
44,dj_indep_qiskit_58,,,,,,1.0,2.0,8,2.159999999999999e-05,0.9309122814499023,,,,,,,,,,
10,dj_indep_qiskit_58,6.0,7.0,40.0,4.6e-06,0.9262743562507179,,,,,,,,,,,,,,,
27,dj_indep_qiskit_58,2.0,3.0,24.0,1.1600000000000002e-05,0.929985687082532,,,,,,,,,,,,,,,
54,dj_indep_qiskit_58,,,,,,,,,,,1.0,2.0,8,2.6599999999999976e-05,0.930908620702101,,,,,
10,dj_indep_qiskit_58,,,,,,6.0,7.0,52,4.6e-06,0.926274254232593,,,,,,,,,,
27,dj_indep_qiskit_58,,,,,,2.0,3.0,24,1.3100000000000003e-05,0.9299845058520185,,,,,,,,,,
34,dj_indep_qiskit_58,,,,,,,,,,,1.0,2.0,8,1.6600000000000004e-05,0.9309140696924345,,,,,
24,dj_indep_qiskit_58,,,,,,2.0,3.0,24,1.1600000000000002e-05,0.9299854323284447,,,,,,,,,,
19,dj_indep_qiskit_58,,,,,,,,,,,,,,,,3.0,4.0,40,9.100000000000001e-06,0.9290563738533928
16,dj_indep_qiskit_58,,,,,,,,,,,,,,,,3.0,4.0,40,7.600000000000002e-06,0.9290571309450119
54,dj_indep_qiskit_58,1.0,2.0,8.0,1.81e-05,0.9309137438765178,,,,,,,,,,,,,,,
16,dj_indep_qiskit_58,,,,,,3.0,4.0,40,7.600000000000002e-06,0.9290571309450119,,,,,,,,,,
24,dj_indep_qiskit_58,2.0,3.0,24.0,1.1100000000000002e-05,0.9299858000210498,,,,,,,,,,,,,,,
